image,head_x,head_y,tail_x,tail_y
img_00451.jpg,293.943244870776,244.348097321817,309.27761447026,386.227466132044
img_00457.jpg,414.91438282226,209.743373221761,648.337564503292,348.162269621983
img_00461.jpg,735.232325567034,440.557037473449,1048.73499293426,440.557037473449
img_00461.jpg,259.866867983034,174.807540779832,537.589339618131,144.910722401801
img_00466.jpg,189.698395408012,176.629666939026,218.257010252399,311.082187419368
img_00466.jpg,116.715268583468,609.350422507943,126.234806864931,277.08269948181
img_00482.jpg,489.882411975292,397.372744260736,605.742093393615,473.775724560151
img_00490.jpg,861.314920051679,377.441532008715,844.276731607808,301.0385517093
img_00496.jpg,503.512962730389,468.792921497146,857.907282362905,448.861709245124
img_00496.jpg,370.615092868195,237.923046244566,714.786499434389,296.055748646295
img_00496.jpg,578.480991883421,138.26698498446,885.168383873099,171.485672071162
img_00502.jpg,87.7811646999372,164.841934653822,241.124860694776,198.060621740524
img_00502.jpg,193.417933051937,282.768273811614,455.80603508755,244.566783661907
img_00502.jpg,552.923709217615,108.370166606428,805.088898186905,256.193324142252
img_00502.jpg,663.671934102776,111.692035315098,968.655507248066,168.163803362492
img_00502.jpg,803.385079342518,198.060621740524,1075.99609444445,357.510319756694
img_00502.jpg,743.75141978897,364.154057174034,1007.84334066897,395.711809906401
img_00507.jpg,496.697687352841,470.453855851481,864.722557740454,450.52264359946
img_00507.jpg,377.430368245744,229.618374472891,707.971224056841,304.36042041797
img_00507.jpg,578.480991883421,128.301378858449,919.244760760841,171.485672071162
img_00508.jpg,745.455238633357,389.068072489061,728.417050189486,530.247492607545
img_00509.jpg,844.276731607808,410.660219095417,653.449021036453,543.534967442225
img_00523.jpg,602.334455704841,516.960017772864,689.229216768583,370.797794591375
img_00525.jpg,476.251861220195,358.543686851999,312.685252159034,251.269042141828
img_00526.jpg,755.678151699679,488.724133749167,859.611101207292,375.78059765438
img_00544.jpg,735.232325567034,440.557037473449,779.531615521099,340.900976213343
img_00545.jpg,505.216781574776,495.367871166507,360.392179801873,497.028805520842
img_00545.jpg,157.637737319808,477.097593268821,116.746085054518,653.156634828342
img_00546.jpg,597.056835786149,353.206007512424,508.73534291448,303.516580583706
img_00555.jpg,851.092006985357,417.303956512758,859.611101207292,330.935370087332
img_00558.jpg,483.067136597744,490.385068103502,530.774064240583,367.475925882704
img_00561.jpg,305.869976781486,287.751076874619,578.480991883421,314.326026543981
img_00561.jpg,805.088898186905,428.930496993103,1082.811369822,453.84451230813
img_00562.jpg,411.506745133486,198.060621740524,731.82468787826,161.520065945151
img_00562.jpg,926.060036138389,216.33089963821,1145.85266706432,360.832188465364
img_00570.jpg,806.792717031292,214.669965283875,953.321137648583,483.741330686162
img_00570.jpg,881.760746184324,560.144310985576,1130.51829746484,453.84451230813
img_00576.jpg,840.869093919034,335.918173150337,776.123977832324,440.557037473449
img_00579.jpg,532.401773540652,555.260328061828,614.904438646658,527.442565203827
img_00592.jpg,559.690050340443,426.083833674543,673.488896925093,300.203952121792
img_00594.jpg,1038.51207986794,592.125574527374,716.490318278776,749.577069182626
img_00595.jpg,522.323264894737,440.990661753159,546.102128360186,621.5289129275
img_00596.jpg,663.671934102776,483.741330686162,769.308702454776,355.849385402359
img_00605.jpg,687.525397924195,643.191028702332,765.901064766002,473.775724560151
img_00605.jpg,813.607992408841,327.613501378662,871.537833118002,420.625825221428
img_00607.jpg,264.978324516195,272.171297923596,149.118643097873,442.995739696019
img_00617.jpg,396.172375534002,261.176127205258,714.786499434389,320.969763961321
img_00617.jpg,796.56980396497,347.544713630683,1065.77318137813,389.068072489061
img_00624.jpg,544.404614995679,204.704359157864,886.872202717486,276.124536394274
img_00626.jpg,776.123977832324,301.0385517093,796.56980396497,384.085269426055
img_00632.jpg,349.943956479293,195.174842177694,246.815625096785,94.7218096349091
img_00633.jpg,142.303367720324,457.1663810168,155.933918475421,666.444109663023
img_00633.jpg,539.293158462518,394.050875552066,605.742093393615,510.316280355523
img_00634.jpg,718.194137123163,593.362998072279,689.229216768583,435.574234410444
img_00634.jpg,845.980550452196,402.355547323742,912.429485383292,320.969763961321
img_00636.jpg,811.904173564454,397.372744260736,772.71634014355,271.141733331268
img_00638.jpg,271.793599893744,442.217971827784,387.653281312066,457.1663810168
img_00643.jpg,633.003194903808,453.84451230813,723.305593656325,350.866582339353
img_00653.jpg,360.392179801873,70.6040426816294,578.480991883421,70.6040426816294
img_00660.jpg,731.82468787826,387.407138134726,690.93303561297,497.028805520842
img_00665.jpg,551.219890373228,151.627146358889,309.27761447026,57.810921048378
img_00668.jpg,1023.17771026845,605.967464167396,1014.65861604652,500.423055662227
img_00672.jpg,891.983659250647,320.969763961321,1116.88774670974,221.313702701215
img_00679.jpg,544.404614995679,217.991833992545,878.35310849555,231.279308827226
img_00684.jpg,190.010295363163,405.260064387074,353.576904424324,426.022898847108
img_00687.jpg,220.679034562131,237.923046244566,493.290049664066,188.095015614513
img_00687.jpg,525.662607707421,108.370166606428,840.869093919034,158.198197236481
img_00687.jpg,564.850441128325,699.662796749725,859.611101207292,633.225422576321
img_00690.jpg,1055.55026831181,593.855810732377,714.786499434389,749.577069182626
img_00701.jpg,660.264296414002,244.566783661907,973.766963781228,267.819864622598
img_00705.jpg,578.480991883421,138.26698498446,914.133304227679,171.485672071162
img_00705.jpg,155.933918475421,151.554459819141,360.392179801873,158.198197236481
img_00706.jpg,639.818470281357,393.148410952055,1035.10444217916,389.687938542049
img_00706.jpg,1055.55026831181,199.361955991744,690.93303561297,192.441011171733
img_00710.jpg,619.372644148712,506.994411646853,725.009412500712,362.493122819699
img_00712.jpg,605.742093393615,506.994411646853,592.111542638518,380.763400717385
img_00713.jpg,224.086672250905,437.235168764779,346.761629046776,468.792921497146
img_00714.jpg,881.760746184324,324.291632669992,1118.59156555413,224.635571409885
img_00715.jpg,523.958788863034,101.726429189088,782.939253209873,227.957440118556
img_00719.jpg,544.404614995679,528.407960582231,675.598666013486,687.993952238047
img_00722.jpg,205.344664962647,406.990300592077,380.838005934518,400.069355772066
img_00727.jpg,169.564469230518,428.930496993103,285.424150648841,410.660219095417
img_00728.jpg,929.960924302439,220.700869035843,1096.41296856058,257.139782116903
img_00728.jpg,512.132323409544,383.019663669655,644.614562717048,310.141837507535
img_00741.jpg,658.202484697304,210.7629836501,702.363231133139,359.831264436253
img_00742.jpg,660.264296414002,215.592754525146,655.152839880841,126.040903092386
img_00744.jpg,612.557368771163,503.672542938183,728.417050189486,360.832188465364
img_00744.jpg,711.378861745615,477.097593268821,769.308702454776,337.579107504672
img_00745.jpg,687.525397924195,639.869159993661,769.308702454776,480.419461977491
img_00745.jpg,864.722557740454,407.338350386747,789.754528587421,334.257238796002
img_00747.jpg,401.283832067163,6.63843451537207,571.665716505873,160.15589411439
img_00754.jpg,346.761629046776,289.334238651889,626.18791952626,310.097073111922
img_00756.jpg,730.120869033873,448.861709245124,891.983659250647,377.441532008715
img_00762.jpg,1110.0724713322,697.669983032543,660.264296414002,683.828093392521
img_00782.jpg,624.232679746662,222.3571832668,700.664740885607,356.518635974339
img_00788.jpg,469.436585842647,487.063199394832,612.557368771163,502.011608583848
img_00788.jpg,162.74919385297,500.350674229513,149.118643097873,628.242619513316
img_00790.jpg,271.793599893744,158.198197236481,571.665716505873,115.013904023769
img_00793.jpg,287.127969493228,201.382490449194,585.29626726097,121.657641441109
img_00793.jpg,932.875311515937,138.26698498446,605.742093393615,124.979510149779
img_00809.jpg,871.537833118002,369.136860237039,847.684369296583,301.0385517093
img_00810.jpg,322.908165225357,272.031876601861,264.978324516195,410.450773002083
img_00811.jpg,244.53249838355,440.557037473449,360.392179801873,457.1663810168
img_00817.jpg,425.137295888582,198.060621740524,728.417050189486,148.232591110471
img_00817.jpg,946.505862271034,191.416884323183,1120.29538439852,410.660219095417
img_00820.jpg,580.184810727808,654.817569182677,605.742093393615,530.247492607545
img_00820.jpg,789.754528587421,330.935370087332,823.830905475163,276.124536394274
img_00823.jpg,264.978324516195,417.371717822094,408.099107444712,458.89738674216
img_00824.jpg,718.194137123163,603.328604198289,690.93303561297,427.269562638768
img_00824.jpg,844.276731607808,395.711809906401,915.837123072066,317.647895252651
img_00829.jpg,564.850441128325,158.198197236481,817.015630097615,382.42433507172
img_00831.jpg,162.74919385297,480.419461977491,109.93080967697,656.478503537012
img_00831.jpg,505.216781574776,520.281886481534,389.357100156453,423.947693930098
img_00834.jpg,322.908165225357,306.636600701916,435.360208954905,382.766993722038
img_00840.jpg,648.011543212112,290.266066736048,544.403638112654,253.827153654988
img_00843.jpg,326.315802914131,460.48824972547,476.251861220195,427.269562638768
img_00863.jpg,455.80603508755,341.241324801972,680.710122546647,379.306521312033
img_00866.jpg,619.372644148712,510.316280355523,725.009412500712,364.154057174034
img_00866.jpg,714.786499434389,475.436658914486,769.308702454776,354.188451048024
img_00869.jpg,615.965006459937,513.638149064193,721.601774811937,370.797794591375
img_00869.jpg,718.194137123163,480.419461977491,762.493427077228,344.222844922013
img_00870.jpg,155.933918475421,500.350674229513,145.711005409099,633.225422576321
img_00870.jpg,466.028948153873,495.367871166507,612.557368771163,500.350674229513
img_00878.jpg,496.697687352841,344.701797211977,755.678151699679,384.497229927041
img_00880.jpg,1055.55026831181,281.107339457279,1227.63597159491,307.682289126641
img_00881.jpg,862.021314401156,306.829209045621,726.142094598588,326.704979817108
img_00885.jpg,771.012521299163,144.910722401801,518.847332329873,151.554459819141
img_00885.jpg,138.89573003155,214.669965283875,312.685252159034,304.36042041797
img_00893.jpg,936.282949204712,257.854258496588,1152.66794244187,281.107339457279
img_00895.jpg,610.644757766406,267.077667502646,524.021755142269,316.767094431364
img_00897.jpg,643.463053491045,150.357335350913,630.770335782429,236.901486464696
img_00897.jpg,610.144669505927,131.812160112245,605.384900365196,199.811135987361
img_00897.jpg,589.519003229426,141.084747731579,576.82628552081,227.628898845362
img_00898.jpg,752.270514010905,448.861709245124,827.238543163937,601.667669843954
img_00899.jpg,707.971224056841,600.006735489619,684.117760235421,440.557037473449
img_00899.jpg,844.276731607808,402.355547323742,891.983659250647,324.291632669992
img_00901.jpg,186.525215980858,171.993373129359,221.430189679553,323.44563757848
img_00901.jpg,119.888448010622,610.895853777832,140.514114287124,249.264936623808
img_00911.jpg,702.859767523679,513.638149064193,857.907282362905,402.355547323742
img_00928.jpg,847.684369296583,362.493122819699,701.155948679292,422.286759575763
img_00939.jpg,336.538715980453,201.382490449194,612.557368771163,330.935370087332
img_00940.jpg,430.443490878835,403.067942241174,564.457370883605,434.276485425162
img_00956.jpg,459.281920753279,391.570057910232,547.49358860452,472.055248226831
img_00957.jpg,350.347013772201,197.821450009326,244.50972412997,92.3666837465304
img_00961.jpg,238.752751125177,370.222466842454,413.47970859975,370.222466842454
img_00967.jpg,532.226184553344,388.284948101391,618.741474176677,516.404230646182
img_00967.jpg,148.844705046027,445.774369756105,160.719352641387,664.234172044017
img_00970.jpg,824.003239753603,67.359558158552,1032.65776178635,118.692254545654
img_00975.jpg,549.189966832429,573.893652300896,664.543686330206,432.633930520742
img_00975.jpg,630.616121772036,606.744750389304,723.916924307003,444.131814851684
img_00984.jpg,552.582723288246,565.680877778794,686.596603293016,434.276485425162
img_00984.jpg,640.794391139487,603.459640580463,734.095193674454,444.131814851684
img_00987.jpg,159.022974413478,283.161434218486,408.390573916025,301.22953816711
img_00987.jpg,532.226184553344,155.042151673695,846.056156716413,248.667781225657
img_00987.jpg,622.134230632494,102.480394732242,917.30404228857,166.540036004637
img_00993.jpg,547.49358860452,308.623231177931,710.345898483735,401.022084674715
img_00994.jpg,460.978298981188,447.221511423107,574.635640251056,517.376196485479
img_00996.jpg,515.262402274259,339.008300968779,768.022758232623,179.680475240001
img_00996.jpg,277.769450367072,153.399596769274,571.242883795239,107.408059445503
img_00998.jpg,533.922562781253,341.133938889763,710.345898483735,397.599904915575
img_01000.jpg,800.253944562884,366.931734343926,766.326380004715,266.735885174282
img_01001.jpg,862.157190549557,355.2394344306,773.696172341125,312.446195947147
img_01001.jpg,626.787695673551,52.6301051547524,580.977525529898,93.895013692368
img_01001.jpg,636.265661910168,67.9134046131286,647.323289186222,104.593323313231
img_01006.jpg,186.165026060014,401.022084674715,343.928201255503,428.399522747836
img_01009.jpg,643.866689151366,264.358717390112,594.825575017733,415.053420749204
img_01011.jpg,805.34307924661,388.284948101391,864.716317223407,309.442312689212
img_01011.jpg,673.025577469748,565.680877778794,788.379296967525,434.276485425162
img_01014.jpg,725.038188407034,323.326210008887,823.120416674299,328.240167727118
img_01014.jpg,905.982988831127,585.403954981221,855.250801796334,496.952716053058
img_01021.jpg,488.120350627724,368.511376962884,325.268040748509,248.735085392979
img_01023.jpg,776.504649372166,158.047321775765,949.535228618831,89.6037265929629
img_01025.jpg,830.788752665237,340.650855873199,1092.03099976314,329.152971542257
img_01028.jpg,632.029178843248,254.530801953649,505.198711256267,323.326210008887
img_01029.jpg,700.167629116284,429.348820711901,1020.78311419099,442.489259947264
img_01029.jpg,255.716533404262,171.467700717899,549.189966832429,140.259157533911
img_01032.jpg,784.986540511708,209.246463519568,1047.92516583752,311.084867593632
img_01032.jpg,572.939262023148,128.761273202968,873.198208362949,159.969816386956
img_01032.jpg,157.32659618557,245.382671416816,393.123169864849,274.948659696384
img_01033.jpg,450.800029613737,398.140277527913,552.582723288246,460.557363895888
img_01038.jpg,808.735835702427,366.931734343926,786.682918739617,296.301873453849
img_01045.jpg,469.46019012073,486.838242366615,605.170448353409,501.621236506398
img_01045.jpg,162.415730869295,501.621236506398,153.933839729753,633.02562886003
img_01046.jpg,656.061795190663,107.408059445503,949.535228618831,186.250694857682
img_01047.jpg,483.031215943998,205.957838403727,311.697014925242,224.779827078998
img_01056.jpg,438.808031980633,301.747886326284,460.923286532741,434.712591614156
img_01063.jpg,664.543686330206,480.268022748933,773.111892916349,353.791295108563
img_01066.jpg,462.674677209096,486.838242366615,545.797210376612,362.004069630665
img_01070.jpg,647.323289186222,546.280677660302,639.424983989041,599.772225764619
img_01072.jpg,505.084132906808,516.404230646182,382.944900497398,426.06371090306
img_01072.jpg,164.112109097204,481.910577653353,116.613518715766,660.949062235177
img_01074.jpg,335.44631011596,279.53470322524,494.905863539358,205.957838403727
img_01077.jpg,786.682918739617,204.318798806307,1053.01430052125,319.297642115734
img_01077.jpg,574.635640251056,125.476163394127,873.198208362949,156.684706578115
img_01077.jpg,148.844705046027,235.527341990294,396.515926320666,283.161434218486
img_01079.jpg,369.37387467413,513.119120837341,718.827789623277,534.472334594806
img_01079.jpg,428.747112650927,345.578520586461,706.953142027918,495.051016888717
img_01079.jpg,527.137049869619,219.10179294609,759.540867093081,460.557363895888
img_01079.jpg,734.095193674454,133.688937916229,905.42939469321,181.323030144421
img_01079.jpg,265.894802771713,186.250694857682,547.49358860452,184.608139953262
img_01079.jpg,67.4185501064201,148.471932056013,99.6497364366813,339.008300968779
img_01079.jpg,16.5272032691656,434.276485425162,179.37951314838,417.850936380958
img_01082.jpg,664.543686330206,490.123352175455,706.953142027918,371.859399057187
img_01083.jpg,550.886345060337,215.816683137249,869.805451907132,238.812451799135
img_01085.jpg,366.143624166564,193.236460171813,242.930063090534,89.3100238548552
img_01086.jpg,403.301439232299,463.842473704729,549.189966832429,403.067942241174
img_01086.jpg,172.594000236746,629.740519051189,316.786149608967,618.242634720246
img_01093.jpg,303.215123785699,449.059479564946,452.496407841645,455.629699182627
img_01095.jpg,135.273679222759,113.978279063185,254.020155176353,187.893249762103
img_01095.jpg,423.657977967201,238.812451799135,734.095193674454,163.254926195797
img_01095.jpg,803.646701018701,171.467700717899,1064.88894811661,276.591214600804
img_01105.jpg,866.412695451315,358.718959821824,846.056156716413,283.161434218486
img_01109.jpg,540.708075692887,224.029457659351,879.983721274583,233.884787085874
img_01110.jpg,358.245318969383,199.349779955163,242.930063090534,95.4233436382057
img_01111.jpg,944.446093935105,319.297642115734,1156.49337242367,248.667781225657
img_01112.jpg,851.145291400139,345.578520586461,840.967022032688,279.876324409645
img_01117.jpg,749.36259772563,439.204150138423,788.379296967525,340.650855873199
img_01121.jpg,625.526987088311,613.314970006985,778.201027600074,460.557363895888
img_01125.jpg,822.306861525695,403.067942241174,700.167629116284,279.876324409645
img_01127.jpg,489.816728855632,368.511376962884,326.964418976418,240.179635995129
img_01128.jpg,215.003455934458,422.778601094219,343.928201255503,424.42115599864
img_01129.jpg,184.468647832105,363.646624535085,457.585542525371,393.212612814652
img_01129.jpg,296.429610874065,140.259157533911,574.635640251056,125.476163394127
img_01129.jpg,555.975479744063,291.374208740588,903.733016465302,284.803989122906
img_01129.jpg,103.042492892498,105.765504541083,189.557782515831,238.812451799135
img_01130.jpg,358.245318969383,199.349779955163,252.408029327152,90.8383538006927
img_01139.jpg,776.504649372166,146.069692618775,954.624363302556,86.1815468338227
img_01141.jpg,735.791571902362,445.774369756105,778.201027600074,348.863630395301
img_01144.jpg,552.582723288246,568.965987587634,673.025577469748,434.276485425162
img_01144.jpg,637.40163468367,603.459640580463,727.30968076282,449.059479564946
img_01152.jpg,265.894802771713,472.055248226831,401.605061004391,429.348820711901
img_01152.jpg,145.45194859021,695.442715228005,92.8642235250474,591.96175624952
img_01160.jpg,722.220546079094,595.246866058361,688.292981520925,439.204150138423
